n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
1606	1606	1790	184	0.204508	1606	0	0	1527	1.05174	928.235	1	3
1607	1607	1792	185	0.204635	1607	0	0	1527	1.05239	928.771	1	3
1608	1608	1797	189	0.204763	1608	0	0	1528	1.05236	929.347	1	3
1609	1609	1801	192	0.20489	1609	0	0	1529	1.05232	929.91	1	3
1610	1610	1802	192	0.205017	1610	0	0	1531	1.0516	930.884	1	3
1611	1611	1803	192	0.205145	1611	0	0	1533	1.05088	931.934	1	3
1612	1612	1804	192	0.205272	1612	0	0	1534	1.05085	932.497	1	3
1613	1613	1805	192	0.205399	1613	0	0	1535	1.05081	933.07	1	3
1614	1614	1806	192	0.205527	1614	0	0	1536	1.05078	933.651	1	3
1615	1615	1807	192	0.205654	1615	0	0	1537	1.05075	934.243	1	3
1616	1616	1808	192	0.205781	1616	0	0	1539	1.05003	934.527	1	3
1617	1617	1809	192	0.205909	1617	0	0	1540	1.05	935.112	1	3
1618	1618	1810	192	0.206036	1618	0	0	1541	1.04997	935.688	1	3
1619	1619	1811	192	0.206163	1619	0	0	1542	1.04994	936.265	1	3
1620	1620	1813	193	0.206291	1620	0	0	1542	1.05058	937.055	1	3
1621	1621	1815	194	0.206418	1621	0	0	1542	1.05123	937.522	1	3
1622	1622	1816	194	0.206545	1622	0	0	1543	1.0512	938.084	1	3
1623	1623	1818	195	0.206673	1623	0	0	1543	1.05185	938.896	1	3
1624	1624	1819	195	0.2068	1624	0	0	1544	1.05181	939.476	1	3
1625	1625	1820	195	0.206927	1625	0	0	1545	1.05178	940.037	1	3
1626	1626	1823	197	0.207055	1626	0	0	1546	1.05175	940.6	1	3
1627	1627	1824	197	0.207182	1627	0	0	1547	1.05171	941.161	1	3
1628	1628	1826	198	0.207309	1628	0	0	1547	1.05236	941.791	1	3
1629	1629	1827	198	0.207437	1629	0	0	1548	1.05233	942.361	1	3
1630	1630	1828	198	0.207564	1630	0	0	1549	1.05229	942.947	1	3
1631	1631	1832	201	0.207691	1631	0	0	1549	1.05294	943.367	1	4
1632	1632	1833	201	0.207819	1632	0	0	1551	1.05222	943.644	1	4
1633	1633	1834	201	0.207946	1633	0	0	1551	1.05287	943.996	1	4
1634	1634	1835	201	0.208073	1634	0	0	1551	1.05351	944.475	1	4
1635	1635	1836	201	0.208201	1635	0	0	1553	1.0528	944.898	1	4
1636	1636	1837	201	0.208328	1636	0	0	1554	1.05277	945.47	1	4
1637	1637	1838	201	0.208455	1637	0	0	1556	1.05206	945.914	1	4
1638	1638	1839	201	0.208583	1638	0	0	1558	1.05135	946.601	1	4
1639	1639	1841	202	0.20871	1639	0	0	1559	1.05131	947.178	1	4
1640	1640	1842	202	0.208837	1640	0	0	1560	1.05128	947.759	1	4
1641	1641	1843	202	0.208965	1641	0	0	1561	1.05125	948.331	1	4
1642	1642	1845	203	0.209092	1642	0	0	1561	1.05189	948.571	1	4
1643	1643	1847	204	0.209219	1643	0	0	1561	1.05253	948.713	1	4
1644	1644	1848	204	0.209347	1644	0	0	1562	1.0525	949.275	1	4
1645	1645	1849	204	0.209474	1645	0	0	1563	1.05246	949.843	1	4
1646	1646	1850	204	0.209601	1646	0	0	1564	1.05243	950.42	1	4
1647	1647	1851	204	0.209729	1647	0	0	1565	1.0524	950.987	1	4
1648	1648	1852	204	0.209856	1648	0	0	1566	1.05236	951.559	1	4
1649	1649	1853	204	0.209983	1649	0	0	1567	1.05233	952.12	1	4
1650	1650	1856	206	0.210111	1650	0	0	1568	1.0523	952.702	1	4
1651	1651	1857	206	0.210238	1651	0	0	1569	1.05226	953.282	1	4
1652	1652	1862	210	0.210365	1652	0	0	1570	1.05223	953.878	1	4
1653	1653	1863	210	0.210493	1653	0	0	1571	1.0522	954.447	1	4
1654	1654	1864	210	0.21062	1654	0	0	1572	1.05216	955.037	1	4
1655	1655	1865	210	0.210747	1655	0	0	1573	1.05213	955.626	1	4
1656	1656	1866	210	0.210875	1656	0	0	1574	1.0521	956.231	1	4
1657	1657	1867	210	0.211002	1657	0	0	1575	1.05206	956.83	1	4
1658	1658	1868	210	0.21113	1658	0	0	1577	1.05136	957.615	1	4
1659	1659	1869	210	0.211257	1659	0	0	1579	1.05067	957.9	1	4
1660	1660	1870	210	0.211384	1660	0	0	1581	1.04997	958.258	1	4
1661	1661	1871	210	0.211512	1661	0	0	1582	1.04994	958.829	1	4
1662	1662	1872	210	0.211639	1662	0	0	1583	1.04991	959.401	1	4
1663	1663	1873	210	0.211766	1663	0	0	1583	1.05054	960.195	1	4
1664	1664	1874	210	0.211894	1664	0	0	1584	1.05051	960.77	1	4
1665	1665	1875	210	0.212021	1665	0	0	1585	1.05047	961.356	1	4
1666	1666	1877	211	0.212148	1666	0	0	1585	1.0511	962.132	1	4
1667	1667	1878	211	0.212276	1667	0	0	1587	1.05041	962.49	1	4
1668	1668	1882	214	0.212403	1668	0	0	1588	1.05038	963.079	1	4
1669	1669	1883	214	0.21253	1669	0	0	1589	1.05035	963.646	1	4
1670	1670	1884	214	0.212658	1670	0	0	1589	1.05098	963.82	1	4
1671	1671	1885	214	0.212785	1671	0	0	1589	1.0516	963.927	1	4
1672	1672	1886	214	0.212912	1672	0	0	1590	1.05157	964.535	1	4
1673	1673	1887	214	0.21304	1673	0	0	1591	1.05154	965.117	1	4
1674	1674	1888	214	0.213167	1674	0	0	1592	1.05151	965.678	1	4
1675	1675	1890	215	0.213294	1675	0	0	1593	1.05148	966.244	1	4
1676	1676	1891	215	0.213422	1676	0	0	1594	1.05144	966.822	1	4
1677	1677	1893	216	0.213549	1677	0	0	1594	1.05207	967.465	1	4
1678	1678	1894	216	0.213676	1678	0	0	1595	1.05204	968.038	1	4
1679	1679	1897	218	0.213804	1679	0	0	1596	1.05201	968.617	1	4
1680	1680	1901	221	0.213931	1680	0	0	1596	1.05263	968.929	1	4
1681	1681	1902	221	0.214058	1681	0	0	1598	1.05194	969.255	1	4
1682	1682	1903	221	0.214186	1682	0	0	1598	1.05257	969.519	1	4
1683	1683	1905	222	0.214313	1683	0	0	1599	1.05253	970.124	1	4
1684	1684	1906	222	0.21444	1684	0	0	1600	1.0525	970.695	1	4
1685	1685	1907	222	0.214568	1685	0	0	1602	1.05181	971.258	1	4
1686	1686	1908	222	0.214695	1686	0	0	1604	1.05112	971.636	1	4
1687	1687	1909	222	0.214822	1687	0	0	1606	1.05044	972.128	1	4
1688	1688	1910	222	0.21495	1688	0	0	1606	1.05106	972.439	1	4
1689	1689	1911	222	0.215077	1689	0	0	1607	1.05103	973.022	1	4
1690	1690	1912	222	0.215204	1690	0	0	1608	1.05099	973.611	1	4
1691	1691	1913	222	0.215332	1691	0	0	1609	1.05096	974.191	1	4
1692	1692	1914	222	0.215459	1692	0	0	1610	1.05093	974.756	1	4
1693	1693	1915	222	0.215586	1693	0	0	1610	1.05155	974.97	1	4
1694	1694	1916	222	0.215714	1694	0	0	1612	1.05087	975.696	1	4
1695	1695	1917	222	0.215841	1695	0	0	1613	1.05084	976.295	1	4
1696	1696	1918	222	0.215968	1696	0	0	1615	1.05015	977.008	1	4
1697	1697	1919	222	0.216096	1697	0	0	1616	1.05012	977.57	1	4
1698	1698	1920	222	0.216223	1698	0	0	1618	1.04944	978.646	1	4
1699	1699	1922	223	0.21635	1699	0	0	1619	1.04941	979.216	1	4
1700	1700	1923	223	0.216478	1700	0	0	1620	1.04938	979.779	1	4
1701	1701	1924	223	0.216605	1701	0	0	1621	1.04935	980.371	1	4
1702	1702	1927	225	0.216732	1702	0	0	1622	1.04932	980.974	1	4
1703	1703	1928	225	0.21686	1703	0	0	1623	1.04929	981.547	1	4
1704	1704	1929	225	0.216987	1704	0	0	1625	1.04862	981.9	1	4
1705	1705	1931	226	0.217114	1705	0	0	1625	1.04923	982.302	1	4
1706	1706	1932	226	0.217242	1706	0	0	1626	1.0492	982.91	1	4
1707	1707	1933	226	0.217369	1707	0	0	1628	1.04853	983.374	1	4
1708	1708	1934	226	0.217496	1708	0	0	1629	1.0485	983.946	1	4
1709	1709	1935	226	0.217624	1709	0	0	1631	1.04782	984.31	1	4
1710	1710	1938	228	0.217751	1710	0	0	1632	1.04779	984.876	1	4
1711	1711	1939	228	0.217879	1711	0	0	1633	1.04776	985.44	1	4
1712	1712	1940	228	0.218006	1712	0	0	1634	1.04774	986.006	1	4
1713	1713	1941	228	0.218133	1713	0	0	1635	1.04771	986.593	1	4
1714	1714	1942	228	0.218261	1714	0	0	1636	1.04768	987.169	1	4
1715	1715	1943	228	0.218388	1715	0	0	1637	1.04765	987.745	1	4
1716	1716	1944	228	0.218515	1716	0	0	1637	1.04826	988.274	1	4
1717	1717	1947	230	0.218643	1717	0	0	1638	1.04823	988.842	1	4
1718	1718	1948	230	0.21877	1718	0	0	1638	1.04884	988.979	1	4
1719	1719	1949	230	0.218897	1719	0	0	1639	1.04881	989.559	1	4
1720	1720	1951	231	0.219025	1720	0	0	1639	1.04942	989.737	1	4
1721	1721	1952	231	0.219152	1721	0	0	1640	1.04939	990.324	1	4
1722	1722	1953	231	0.219279	1722	0	0	1641	1.04936	990.887	1	4
1723	1723	1955	232	0.219407	1723	0	0	1641	1.04997	990.932	1	4
1724	1724	1956	232	0.219534	1724	0	0	1642	1.04994	991.496	1	4
1725	1725	1957	232	0.219661	1725	0	0	1644	1.04927	992.415	1	4
1726	1726	1958	232	0.219789	1726	0	0	1645	1.04924	993.025	1	4
1727	1727	1959	232	0.219916	1727	0	0	1647	1.04857	993.652	1	4
1728	1728	1960	232	0.220043	1728	0	0	1647	1.04918	994.155	1	4
1729	1729	1961	232	0.220171	1729	0	0	1648	1.04915	994.747	1	4
1730	1730	1965	235	0.220298	1730	0	0	1649	1.04912	995.312	1	4
1731	1731	1966	235	0.220425	1731	0	0	1650	1.04909	995.875	1	4
1732	1732	1967	235	0.220553	1732	0	0	1651	1.04906	996.457	1	4
1733	1733	1968	235	0.22068	1733	0	0	1652	1.04903	997.028	1	4
1734	1734	1969	235	0.220807	1734	0	0	1653	1.049	997.592	1	4
1735	1735	1970	235	0.220935	1735	0	0	1655	1.04834	998.328	1	4
1736	1736	1971	235	0.221062	1736	0	0	1656	1.04831	998.896	1	4
1737	1737	1972	235	0.221189	1737	0	0	1657	1.04828	999.464	1	4
1738	1738	1973	235	0.221317	1738	0	0	1659	1.04762	1000.29	1	4
1739	1739	1974	235	0.221444	1739	0	0	1660	1.04759	1000.9	1	4
1740	1740	1975	235	0.221571	1740	0	0	1661	1.04756	1001.47	1	4
1741	1741	1976	235	0.221699	1741	0	0	1662	1.04753	1002.04	1	4
1742	1742	1977	235	0.221826	1742	0	0	1663	1.0475	1002.6	1	4
1743	1743	1978	235	0.221953	1743	0	0	1664	1.04748	1003.16	1	4
1744	1744	1979	235	0.222081	1744	0	0	1665	1.04745	1003.74	1	4
1745	1745	1980	235	0.222208	1745	0	0	1665	1.04805	1004.54	1	4
1746	1746	1981	235	0.222335	1746	0	0	1666	1.04802	1005.11	1	4
1747	1747	1982	235	0.222463	1747	0	0	1668	1.04736	1005.38	1	4
1748	1748	1983	235	0.22259	1748	0	0	1670	1.04671	1006.14	1	4
1749	1749	1984	235	0.222717	1749	0	0	1671	1.04668	1006.71	1	4
1750	1750	1985	235	0.222845	1750	0	0	1672	1.04665	1007.29	1	4
1751	1751	1987	236	0.222972	1751	0	0	1673	1.04662	1007.87	1	4
1752	1752	1988	236	0.223099	1752	0	0	1673	1.04722	1008.72	1	4
1753	1753	1989	236	0.223227	1753	0	0	1674	1.04719	1009.31	1	4
1754	1754	1990	236	0.223354	1754	0	0	1675	1.04716	1009.91	1	4
1755	1755	1991	236	0.223481	1755	0	0	1676	1.04714	1010.47	1	4
1756	1756	1992	236	0.223609	1756	0	0	1676	1.04773	1010.95	1	4
1757	1757	1994	237	0.223736	1757	0	0	1677	1.0477	1011.51	1	4
1758	1758	1995	237	0.223863	1758	0	0	1678	1.04768	1012.1	1	4
1759	1759	1996	237	0.223991	1759	0	0	1679	1.04765	1012.68	1	4
1760	1760	1997	237	0.224118	1760	0	0	1679	1.04824	1013.53	1	4
1761	1761	1999	238	0.224246	1761	0	0	1681	1.04759	1013.81	1	4
1762	1762	2000	238	0.224373	1762	0	0	1681	1.04819	1014.65	1	4
1763	1763	2001	238	0.2245	1763	0	0	1681	1.04878	1015.5	1	4
1764	1764	2002	238	0.224628	1764	0	0	1682	1.04875	1016.07	1	4
1765	1765	2003	238	0.224755	1765	0	0	1683	1.04872	1016.67	1	4
1766	1766	2005	239	0.224882	1766	0	0	1684	1.04869	1017.24	1	4
1767	1767	2006	239	0.22501	1767	0	0	1685	1.04866	1017.84	1	4
1768	1768	2008	240	0.225137	1768	0	0	1687	1.04801	1018.13	1	4
1769	1769	2009	240	0.225264	1769	0	0	1688	1.04799	1018.71	1	4
1770	1770	2010	240	0.225392	1770	0	0	1688	1.04858	1019.48	1	4
1771	1771	2011	240	0.225519	1771	0	0	1689	1.04855	1020.05	1	4
1772	1772	2012	240	0.225646	1772	0	0	1690	1.04852	1020.61	1	4
1773	1773	2013	240	0.225774	1773	0	0	1691	1.04849	1021.2	1	4
1774	1774	2014	240	0.225901	1774	0	0	1693	1.04784	1022.18	1	4
1775	1775	2016	241	0.226028	1775	0	0	1694	1.04782	1022.75	1	4
1776	1776	2017	241	0.226156	1776	0	0	1695	1.04779	1023.31	1	4
1777	1777	2018	241	0.226283	1777	0	0	1696	1.04776	1023.92	1	4
1778	1778	2019	241	0.22641	1778	0	0	1697	1.04773	1024.51	1	4
1779	1779	2020	241	0.226538	1779	0	0	1698	1.0477	1025.08	1	4
1780	1780	2022	242	0.226665	1780	0	0	1698	1.04829	1025.59	1	4
1781	1781	2023	242	0.226792	1781	0	0	1700	1.04765	1026.29	1	4
1782	1782	2030	248	0.22692	1782	0	0	1701	1.04762	1026.88	1	4
1783	1783	2032	249	0.227047	1783	0	0	1701	1.04821	1027.72	1	4
1784	1784	2033	249	0.227174	1784	0	0	1702	1.04818	1028.31	1	4
1785	1785	2034	249	0.227302	1785	0	0	1703	1.04815	1028.88	1	4
1786	1786	2035	249	0.227429	1786	0	0	1704	1.04812	1029.46	1	4
1787	1787	2036	249	0.227556	1787	0	0	1704	1.04871	1030.07	1	4
1788	1788	2037	249	0.227684	1788	0	0	1705	1.04868	1030.68	1	4
1789	1789	2038	249	0.227811	1789	0	0	1705	1.04927	1031.36	1	4
1790	1790	2039	249	0.227938	1790	0	0	1706	1.04924	1031.93	1	4
1791	1791	2040	249	0.228066	1791	0	0	1707	1.04921	1032.51	1	4
1792	1792	2041	249	0.228193	1792	0	0	1707	1.04979	1033.35	1	4
1793	1793	2042	249	0.22832	1793	0	0	1708	1.04977	1033.92	1	4
1794	1794	2043	249	0.228448	1794	0	0	1710	1.04912	1034.2	1	4
1795	1795	2045	250	0.228575	1795	0	0	1710	1.04971	1035	1	4
1796	1796	2046	250	0.228702	1796	0	0	1710	1.05029	1035.41	1	4
1797	1797	2047	250	0.22883	1797	0	0	1712	1.04965	1036.58	1	4
1798	1798	2048	250	0.228957	1798	0	0	1713	1.04962	1037.15	1	4
1799	1799	2050	251	0.229084	1799	0	0	1714	1.04959	1037.72	1	4
1800	1800	2051	251	0.229212	1800	0	0	1715	1.04956	1038.29	1	4
1801	1801	2052	251	0.229339	1801	0	0	1716	1.04953	1038.88	1	4
1802	1802	2053	251	0.229466	1802	0	0	1717	1.0495	1039.44	1	4
1803	1803	2054	251	0.229594	1803	0	0	1718	1.04948	1040.02	1	4
1804	1804	2056	252	0.229721	1804	0	0	1718	1.05006	1040.84	1	4
1805	1805	2058	253	0.229848	1805	0	0	1718	1.05064	1041.46	1	4
1806	1806	2059	253	0.229976	1806	0	0	1719	1.05061	1042.04	1	4
1807	1807	2060	253	0.230103	1807	0	0	1720	1.05058	1042.61	1	4
1808	1808	2061	253	0.23023	1808	0	0	1722	1.04994	1042.88	1	4
1809	1809	2062	253	0.230358	1809	0	0	1723	1.04991	1043.45	1	4
1810	1810	2063	253	0.230485	1810	0	0	1724	1.04988	1044.01	1	4
1811	1811	2064	253	0.230613	1811	0	0	1725	1.04986	1044.59	1	4
1812	1812	2065	253	0.23074	1812	0	0	1726	1.04983	1045.15	1	4
1813	1813	2066	253	0.230867	1813	0	0	1727	1.0498	1045.72	1	4
1814	1814	2067	253	0.230995	1814	0	0	1728	1.04977	1046.29	1	4
1815	1815	2070	255	0.231122	1815	0	0	1728	1.05035	1046.92	1	4
1816	1816	2071	255	0.231249	1816	0	0	1730	1.04971	1047.25	1	4
1817	1817	2072	255	0.231377	1817	0	0	1730	1.05029	1048.01	1	4
1818	1818	2073	255	0.231504	1818	0	0	1731	1.05026	1048.61	1	4
1819	1819	2074	255	0.231631	1819	0	0	1732	1.05023	1049.19	1	4
1820	1820	2076	256	0.231759	1820	0	0	1733	1.0502	1049.79	1	4
1821	1821	2079	258	0.231886	1821	0	0	1734	1.05017	1050.37	1	4
1822	1822	2080	258	0.232013	1822	0	0	1735	1.05014	1050.95	1	4
1823	1823	2082	259	0.232141	1823	0	0	1735	1.05072	1051.27	1	4
1824	1824	2084	260	0.232268	1824	0	0	1735	1.0513	1052.13	1	4
1825	1825	2085	260	0.232395	1825	0	0	1736	1.05127	1052.69	1	4
1826	1826	2086	260	0.232523	1826	0	0	1737	1.05124	1053.29	1	4
1827	1827	2087	260	0.23265	1827	0	0	1738	1.05121	1053.88	1	4
1828	1828	2088	260	0.232777	1828	0	0	1739	1.05118	1054.44	1	4
1829	1829	2090	261	0.232905	1829	0	0	1739	1.05175	1054.89	1	4
1830	1830	2091	261	0.233032	1830	0	0	1740	1.05172	1055.46	1	4
1831	1831	2093	262	0.233159	1831	0	0	1741	1.05169	1056.02	1	4
1832	1832	2094	262	0.233287	1832	0	0	1742	1.05166	1056.59	1	4
1833	1833	2095	262	0.233414	1833	0	0	1743	1.05164	1057.19	1	4
1834	1834	2096	262	0.233541	1834	0	0	1745	1.051	1058.37	1	4
1835	1835	2097	262	0.233669	1835	0	0	1746	1.05097	1058.98	1	4
1836	1836	2098	262	0.233796	1836	0	0	1746	1.05155	1059.78	1	4
1837	1837	2104	267	0.233923	1837	0	0	1747	1.05152	1060.34	1	4
1838	1838	2105	267	0.234051	1838	0	0	1747	1.05209	1061.06	1	4
1839	1839	2109	270	0.234178	1839	0	0	1748	1.05206	1061.62	1	4
1840	1840	2110	270	0.234305	1840	0	0	1749	1.05203	1062.18	1	4
1841	1841	2112	271	0.234433	1841	0	0	1749	1.0526	1062.58	1	4
1842	1842	2114	272	0.23456	1842	0	0	1751	1.05197	1062.89	1	4
1843	1843	2115	272	0.234687	1843	0	0	1752	1.05194	1063.45	1	4
1844	1844	2120	276	0.234815	1844	0	0	1754	1.05131	1063.97	1	4
1845	1845	2121	276	0.234942	1845	0	0	1755	1.05128	1064.53	1	4
1846	1846	2122	276	0.235069	1846	0	0	1756	1.05125	1065.14	1	4
1847	1847	2124	277	0.235197	1847	0	0	1757	1.05122	1065.73	1	4
1848	1848	2126	278	0.235324	1848	0	0	1758	1.05119	1066.34	1	4
1849	1849	2127	278	0.235451	1849	0	0	1759	1.05117	1066.91	1	4
1850	1850	2128	278	0.235579	1850	0	0	1759	1.05173	1067.26	1	4
1851	1851	2131	280	0.235706	1851	0	0	1761	1.05111	1068.23	1	4
1852	1852	2132	280	0.235833	1852	0	0	1762	1.05108	1068.79	1	4
1853	1853	2133	280	0.235961	1853	0	0	1762	1.05165	1069.46	1	4
1854	1854	2136	282	0.236088	1854	0	0	1762	1.05221	1070.21	1	4
1855	1855	2137	282	0.236215	1855	0	0	1763	1.05218	1070.77	1	4
1856	1856	2138	282	0.236343	1856	0	0	1763	1.05275	1071.43	1	4
1857	1857	2141	284	0.23647	1857	0	0	1763	1.05332	1072.19	1	4
1858	1858	2142	284	0.236597	1858	0	0	1764	1.05329	1072.75	1	4
1859	1859	2143	284	0.236725	1859	0	0	1765	1.05326	1073.33	1	4
1860	1860	2144	284	0.236852	1860	0	0	1766	1.05323	1073.92	1	4
1861	1861	2145	284	0.236979	1861	0	0	1766	1.05379	1074.07	1	4
1862	1862	2146	284	0.237107	1862	0	0	1766	1.05436	1074.52	1	4
1863	1863	2147	284	0.237234	1863	0	0	1767	1.05433	1075.09	1	4
1864	1864	2153	289	0.237362	1864	0	0	1768	1.0543	1075.66	1	4
1865	1865	2157	292	0.237489	1865	0	0	1768	1.05486	1075.78	1	4
1866	1866	2160	294	0.237616	1866	0	0	1768	1.05543	1075.99	1	4
1867	1867	2162	295	0.237744	1867	0	0	1768	1.056	1076.49	1	4
1868	1868	2163	295	0.237871	1868	0	0	1769	1.05596	1077.06	1	4
1869	1869	2164	295	0.237998	1869	0	0	1770	1.05593	1077.62	1	4
1870	1870	2167	297	0.238126	1870	0	0	1771	1.0559	1078.19	1	4
1871	1871	2168	297	0.238253	1871	0	0	1772	1.05587	1078.81	1	4
1872	1872	2170	298	0.23838	1872	0	0	1774	1.05524	1079.49	1	4
1873	1873	2171	298	0.238508	1873	0	0	1775	1.05521	1080.07	1	4
1874	1874	2172	298	0.238635	1874	0	0	1776	1.05518	1080.63	1	4
1875	1875	2175	300	0.238762	1875	0	0	1777	1.05515	1081.21	1	4
1876	1876	2178	302	0.23889	1876	0	0	1778	1.05512	1081.8	1	4
1877	1877	2179	302	0.239017	1877	0	0	1779	1.05509	1082.36	1	4
1878	1878	2180	302	0.239144	1878	0	0	1780	1.05506	1082.93	1	4
1879	1879	2182	303	0.239272	1879	0	0	1781	1.05503	1083.5	1	4
1880	1880	2183	303	0.239399	1880	0	0	1783	1.0544	1084.21	1	4
1881	1881	2184	303	0.239526	1881	0	0	1784	1.05437	1084.77	1	4
1882	1882	2185	303	0.239654	1882	0	0	1785	1.05434	1085.37	1	4
1883	1883	2186	303	0.239781	1883	0	0	1786	1.05431	1085.93	1	4
1884	1884	2188	304	0.239908	1884	0	0	1787	1.05428	1086.5	1	4
1885	1885	2189	304	0.240036	1885	0	0	1788	1.05425	1087.08	1	4
1886	1886	2191	305	0.240163	1886	0	0	1790	1.05363	1087.91	1	4
1887	1887	2195	308	0.24029	1887	0	0	1791	1.0536	1088.47	1	4
1888	1888	2197	309	0.240418	1888	0	0	1792	1.05357	1089.05	1	4
1889	1889	2202	313	0.240545	1889	0	0	1793	1.05354	1089.63	1	4
1890	1890	2203	313	0.240672	1890	0	0	1794	1.05351	1090.2	1	4
1891	1891	2204	313	0.2408	1891	0	0	1795	1.05348	1090.8	1	4
1892	1892	2205	313	0.240927	1892	0	0	1796	1.05345	1091.37	1	4
1893	1893	2206	313	0.241054	1893	0	0	1797	1.05342	1091.95	1	4
1894	1894	2207	313	0.241182	1894	0	0	1797	1.05398	1092.81	1	4
1895	1895	2208	313	0.241309	1895	0	0	1798	1.05395	1093.37	1	4
1896	1896	2209	313	0.241436	1896	0	0	1799	1.05392	1093.94	1	4
1897	1897	2210	313	0.241564	1897	0	0	1800	1.05389	1094.5	1	4
1898	1898	2211	313	0.241691	1898	0	0	1801	1.05386	1095.08	1	4
1899	1899	2212	313	0.241818	1899	0	0	1802	1.05383	1095.65	1	4
1900	1900	2215	315	0.241946	1900	0	0	1803	1.0538	1096.22	1	4
1901	1901	2216	315	0.242073	1901	0	0	1804	1.05377	1096.81	1	4
1902	1902	2217	315	0.2422	1902	0	0	1805	1.05374	1097.39	1	4
1903	1903	2218	315	0.242328	1903	0	0	1806	1.05371	1097.95	1	4
1904	1904	2219	315	0.242455	1904	0	0	1808	1.0531	1098.29	1	4
1905	1905	2221	316	0.242582	1905	0	0	1808	1.05365	1099.04	1	4
1906	1906	2222	316	0.24271	1906	0	0	1809	1.05362	1099.63	1	4
1907	1907	2223	316	0.242837	1907	0	0	1809	1.05417	1100.48	1	4
1908	1908	2224	316	0.242964	1908	0	0	1810	1.05414	1101.06	1	4
1909	1909	2226	317	0.243092	1909	0	0	1811	1.05411	1101.65	1	4
1910	1910	2227	317	0.243219	1910	0	0	1812	1.05408	1102.23	1	4
1911	1911	2235	324	0.243346	1911	0	0	1813	1.05405	1102.79	1	4
1912	1912	2236	324	0.243474	1912	0	0	1815	1.05344	1103.52	1	4
1913	1913	2237	324	0.243601	1913	0	0	1815	1.05399	1103.99	1	4
1914	1914	2238	324	0.243729	1914	0	0	1816	1.05396	1104.56	1	4
1915	1915	2239	324	0.243856	1915	0	0	1817	1.05394	1105.17	1	4
1916	1916	2240	324	0.243983	1916	0	0	1818	1.05391	1105.74	1	4
1917	1917	2241	324	0.244111	1917	0	0	1819	1.05388	1106.32	1	4
1918	1918	2242	324	0.244238	1918	0	0	1820	1.05385	1106.93	1	4
1919	1919	2244	325	0.244365	1919	0	0	1820	1.0544	1107.72	1	4
1920	1920	2245	325	0.244493	1920	0	0	1820	1.05495	1108.59	1	4
1921	1921	2247	326	0.24462	1921	0	0	1820	1.05549	1109.45	1	4
1922	1922	2248	326	0.244747	1922	0	0	1821	1.05546	1110.06	1	4
1923	1923	2249	326	0.244875	1923	0	0	1821	1.05601	1110.84	1	4
1924	1924	2251	327	0.245002	1924	0	0	1821	1.05656	1111.17	1	4
1925	1925	2256	331	0.245129	1925	0	0	1823	1.05595	1111.64	1	4
1926	1926	2258	332	0.245257	1926	0	0	1825	1.05534	1112.01	1	4
1927	1927	2260	333	0.245384	1927	0	0	1826	1.05531	1112.6	1	4
1928	1928	2261	333	0.245511	1928	0	0	1827	1.05528	1113.18	1	4
1929	1929	2262	333	0.245639	1929	0	0	1828	1.05525	1113.79	1	4
1930	1930	2263	333	0.245766	1930	0	0	1830	1.05464	1114.81	1	4
1931	1931	2265	334	0.245893	1931	0	0	1831	1.05462	1115.38	1	4
1932	1932	2266	334	0.246021	1932	0	0	1833	1.05401	1115.77	1	4
1933	1933	2268	335	0.246148	1933	0	0	1833	1.05456	1116.11	1	4
1934	1934	2269	335	0.246275	1934	0	0	1834	1.05453	1116.68	1	4
1935	1935	2270	335	0.246403	1935	0	0	1836	1.05392	1117.66	1	4
1936	1936	2271	335	0.24653	1936	0	0	1837	1.05389	1118.23	1	4
1937	1937	2272	335	0.246657	1937	0	0	1838	1.05386	1118.84	1	4
1938	1938	2273	335	0.246785	1938	0	0	1838	1.05441	1119.7	1	4
1939	1939	2274	335	0.246912	1939	0	0	1839	1.05438	1120.31	1	4
1940	1940	2275	335	0.247039	1940	0	0	1840	1.05435	1120.88	1	4
1941	1941	2276	335	0.247167	1941	0	0	1841	1.05432	1121.47	1	4
1942	1942	2277	335	0.247294	1942	0	0	1843	1.05372	1121.9	1	4
1943	1943	2278	335	0.247421	1943	0	0	1845	1.05312	1122.88	1	4
1944	1944	2279	335	0.247549	1944	0	0	1846	1.05309	1123.44	1	4
1945	1945	2280	335	0.247676	1945	0	0	1847	1.05306	1124.03	1	4
1946	1946	2283	337	0.247803	1946	0	0	1848	1.05303	1124.62	1	4
1947	1947	2284	337	0.247931	1947	0	0	1850	1.05243	1125.04	1	4
1948	1948	2285	337	0.248058	1948	0	0	1851	1.0524	1125.6	1	4
1949	1949	2286	337	0.248185	1949	0	0	1852	1.05238	1126.21	1	4
1950	1950	2287	337	0.248313	1950	0	0	1853	1.05235	1126.77	1	4
1951	1951	2289	338	0.24844	1951	0	0	1854	1.05232	1127.35	1	4
1952	1952	2290	338	0.248567	1952	0	0	1855	1.05229	1127.96	1	4
1953	1953	2291	338	0.248695	1953	0	0	1856	1.05226	1128.54	1	4
1954	1954	2293	339	0.248822	1954	0	0	1857	1.05223	1129.13	1	4
1955	1955	2295	340	0.248949	1955	0	0	1858	1.05221	1129.72	1	4
1956	1956	2296	340	0.249077	1956	0	0	1859	1.05218	1130.3	1	4
1957	1957	2298	341	0.249204	1957	0	0	1860	1.05215	1130.86	1	4
