n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
6446	6446	14239	7793	0.820833	6446	0	0	5772	1.11677	3722.99	1	2
6447	6447	14242	7795	0.82096	6447	0	0	5772	1.11694	3723.6	1	2
6448	6448	14246	7798	0.821087	6448	0	0	5773	1.11692	3724.22	1	2
6449	6449	14253	7804	0.821215	6449	0	0	5774	1.1169	3724.83	1	2
6450	6450	14255	7805	0.821342	6450	0	0	5774	1.11708	3725.66	1	2
6451	6451	14257	7806	0.821469	6451	0	0	5775	1.11706	3726.26	1	2
6452	6452	14260	7808	0.821597	6452	0	0	5776	1.11704	3726.9	1	2
6453	6453	14265	7812	0.821724	6453	0	0	5777	1.11702	3727.45	1	2
6454	6454	14266	7812	0.821851	6454	0	0	5778	1.117	3728.08	1	2
6455	6455	14267	7812	0.821979	6455	0	0	5779	1.11698	3728.64	1	2
6456	6456	14275	7819	0.822106	6456	0	0	5780	1.11696	3729.18	1	2
6457	6457	14276	7819	0.822234	6457	0	0	5781	1.11693	3729.74	1	2
6458	6458	14279	7821	0.822361	6458	0	0	5782	1.11691	3730.29	1	2
6459	6459	14285	7826	0.822488	6459	0	0	5783	1.11689	3730.84	1	2
6460	6460	14298	7838	0.822616	6460	0	0	5784	1.11687	3731.43	1	2
6461	6461	14300	7839	0.822743	6461	0	0	5785	1.11685	3732.04	1	2
6462	6462	14302	7840	0.82287	6462	0	0	5786	1.11683	3732.58	1	2
6463	6463	14317	7854	0.822998	6463	0	0	5787	1.11681	3733.13	1	2
6464	6464	14325	7861	0.823125	6464	0	0	5788	1.11679	3733.7	1	2
6465	6465	14331	7866	0.823252	6465	0	0	5789	1.11677	3734.32	1	2
6466	6466	14337	7871	0.82338	6466	0	0	5790	1.11675	3734.86	1	2
6467	6467	14352	7885	0.823507	6467	0	0	5791	1.11673	3735.41	1	2
6468	6468	14353	7885	0.823634	6468	0	0	5792	1.11671	3735.95	1	2
6469	6469	14358	7889	0.823762	6469	0	0	5793	1.11669	3736.5	1	2
6470	6470	14366	7896	0.823889	6470	0	0	5794	1.11667	3737.05	1	2
6471	6471	14372	7901	0.824016	6471	0	0	5795	1.11665	3737.63	1	2
6472	6472	14375	7903	0.824144	6472	0	0	5797	1.11644	3738.37	1	2
6473	6473	14376	7903	0.824271	6473	0	0	5799	1.11623	3739.1	1	2
6474	6474	14380	7906	0.824398	6474	0	0	5800	1.11621	3739.66	1	2
6475	6475	14399	7924	0.824526	6475	0	0	5801	1.11619	3740.29	1	2
6476	6476	14401	7925	0.824653	6476	0	0	5803	1.11597	3740.54	1	2
6477	6477	14408	7931	0.82478	6477	0	0	5804	1.11595	3741.08	1	2
6478	6478	14415	7937	0.824908	6478	0	0	5805	1.11593	3741.63	1	2
6479	6479	14417	7938	0.825035	6479	0	0	5805	1.11611	3741.63	1	2
6480	6480	14429	7949	0.825162	6480	0	0	5806	1.11609	3742.23	1	2
6481	6481	14430	7949	0.82529	6481	0	0	5807	1.11607	3742.78	1	2
6482	6482	14435	7953	0.825417	6482	0	0	5808	1.11605	3743.42	1	2
6483	6483	14445	7962	0.825544	6483	0	0	5809	1.11603	3743.97	1	2
6484	6484	14462	7978	0.825672	6484	0	0	5810	1.11601	3744.54	1	2
6485	6485	14463	7978	0.825799	6485	0	0	5811	1.11599	3745.08	1	2
6486	6486	14472	7986	0.825926	6486	0	0	5812	1.11597	3745.65	1	2
6487	6487	14479	7992	0.826054	6487	0	0	5813	1.11595	3746.2	1	2
6488	6488	14481	7993	0.826181	6488	0	0	5814	1.11593	3746.75	1	2
6489	6489	14483	7994	0.826308	6489	0	0	5815	1.11591	3747.31	1	2
6490	6490	14486	7996	0.826436	6490	0	0	5816	1.11589	3747.86	1	2
6491	6491	14491	8000	0.826563	6491	0	0	5817	1.11587	3748.42	1	2
6492	6492	14498	8006	0.82669	6492	0	0	5818	1.11585	3748.98	1	2
6493	6493	14501	8008	0.826818	6493	0	0	5819	1.11583	3749.53	1	2
6494	6494	14503	8009	0.826945	6494	0	0	5819	1.116	3750.3	1	2
6495	6495	14506	8011	0.827072	6495	0	0	5820	1.11598	3750.94	1	2
6496	6496	14516	8020	0.8272	6496	0	0	5821	1.11596	3751.48	1	2
6497	6497	14517	8020	0.827327	6497	0	0	5822	1.11594	3752.09	1	2
6498	6498	14529	8031	0.827454	6498	0	0	5823	1.11592	3752.68	1	2
6499	6499	14530	8031	0.827582	6499	0	0	5824	1.1159	3753.31	1	2
6500	6500	14538	8038	0.827709	6500	0	0	5825	1.11588	3753.88	1	2
6501	6501	14541	8040	0.827837	6501	0	0	5826	1.11586	3754.42	1	2
6502	6502	14542	8040	0.827964	6502	0	0	5827	1.11584	3755.07	1	2
6503	6503	14547	8044	0.828091	6503	0	0	5829	1.11563	3755.37	1	2
6504	6504	14554	8050	0.828219	6504	0	0	5829	1.1158	3756	1	2
6505	6505	14556	8051	0.828346	6505	0	0	5830	1.11578	3756.57	1	2
6506	6506	14574	8068	0.828473	6506	0	0	5831	1.11576	3757.11	1	2
6507	6507	14575	8068	0.828601	6507	0	0	5831	1.11593	3757.5	1	2
6508	6508	14584	8076	0.828728	6508	0	0	5832	1.11591	3758.06	1	2
6509	6509	14589	8080	0.828855	6509	0	0	5833	1.11589	3758.67	1	2
6510	6510	14590	8080	0.828983	6510	0	0	5834	1.11587	3759.22	1	2
6511	6511	14598	8087	0.82911	6511	0	0	5835	1.11585	3759.84	1	2
6512	6512	14601	8089	0.829237	6512	0	0	5836	1.11583	3760.39	1	2
6513	6513	14605	8092	0.829365	6513	0	0	5837	1.11581	3760.97	1	2
6514	6514	14606	8092	0.829492	6514	0	0	5838	1.11579	3761.53	1	2
6515	6515	14615	8100	0.829619	6515	0	0	5839	1.11577	3762.17	1	2
6516	6516	14617	8101	0.829747	6516	0	0	5839	1.11594	3762.73	1	2
6517	6517	14637	8120	0.829874	6517	0	0	5840	1.11592	3763.3	1	2
6518	6518	14639	8121	0.830001	6518	0	0	5841	1.1159	3763.89	1	2
6519	6519	14640	8121	0.830129	6519	0	0	5842	1.11589	3764.45	1	2
6520	6520	14647	8127	0.830256	6520	0	0	5843	1.11587	3765.02	1	2
6521	6521	14661	8140	0.830383	6521	0	0	5844	1.11585	3765.63	1	2
6522	6522	14666	8144	0.830511	6522	0	0	5845	1.11583	3766.18	1	2
6523	6523	14668	8145	0.830638	6523	0	0	5845	1.116	3766.99	1	2
6524	6524	14672	8148	0.830765	6524	0	0	5846	1.11598	3767.53	1	2
6525	6525	14675	8150	0.830893	6525	0	0	5847	1.11596	3768.1	1	2
6526	6526	14680	8154	0.83102	6526	0	0	5848	1.11594	3768.66	1	2
6527	6527	14689	8162	0.831147	6527	0	0	5848	1.11611	3769	1	2
6528	6528	14701	8173	0.831275	6528	0	0	5849	1.11609	3769.57	1	2
6529	6529	14712	8183	0.831402	6529	0	0	5850	1.11607	3770.15	1	2
6530	6530	14724	8194	0.831529	6530	0	0	5851	1.11605	3770.72	1	2
6531	6531	14737	8206	0.831657	6531	0	0	5852	1.11603	3771.29	1	2
6532	6532	14742	8210	0.831784	6532	0	0	5853	1.11601	3771.88	1	2
6533	6533	14749	8216	0.831911	6533	0	0	5853	1.11618	3772.7	1	2
6534	6534	14751	8217	0.832039	6534	0	0	5853	1.11635	3772.74	1	2
6535	6535	14757	8222	0.832166	6535	0	0	5854	1.11633	3773.28	1	2
6536	6536	14765	8229	0.832293	6536	0	0	5855	1.11631	3773.89	1	2
6537	6537	14772	8235	0.832421	6537	0	0	5856	1.11629	3774.43	1	2
6538	6538	14777	8239	0.832548	6538	0	0	5856	1.11646	3774.57	1	2
6539	6539	14791	8252	0.832675	6539	0	0	5856	1.11663	3775.43	1	2
6540	6540	14793	8253	0.832803	6540	0	0	5856	1.1168	3776.06	1	2
6541	6541	14794	8253	0.83293	6541	0	0	5857	1.11678	3776.6	1	2
6542	6542	14802	8260	0.833057	6542	0	0	5857	1.11695	3777.39	1	2
6543	6543	14804	8261	0.833185	6543	0	0	5858	1.11693	3778.01	1	2
6544	6544	14814	8270	0.833312	6544	0	0	5859	1.11691	3778.63	1	2
6545	6545	14825	8280	0.833439	6545	0	0	5860	1.11689	3779.19	1	2
6546	6546	14841	8295	0.833567	6546	0	0	5860	1.11706	3780.04	1	2
6547	6547	14846	8299	0.833694	6547	0	0	5861	1.11704	3780.59	1	2
6548	6548	14852	8304	0.833821	6548	0	0	5862	1.11702	3781.14	1	2
6549	6549	14856	8307	0.833949	6549	0	0	5863	1.117	3781.71	1	2
6550	6550	14858	8308	0.834076	6550	0	0	5864	1.11698	3782.27	1	2
6551	6551	14863	8312	0.834203	6551	0	0	5865	1.11697	3782.88	1	2
6552	6552	14865	8313	0.834331	6552	0	0	5865	1.11714	3783.69	1	2
6553	6553	14877	8324	0.834458	6553	0	0	5866	1.11712	3784.25	1	2
6554	6554	14878	8324	0.834585	6554	0	0	5867	1.1171	3784.82	1	2
6555	6555	14884	8329	0.834713	6555	0	0	5868	1.11708	3785.39	1	2
6556	6556	14885	8329	0.83484	6556	0	0	5868	1.11725	3785.89	1	2
6557	6557	14889	8332	0.834968	6557	0	0	5868	1.11742	3786.74	1	2
6558	6558	14896	8338	0.835095	6558	0	0	5869	1.1174	3787.33	1	2
6559	6559	14897	8338	0.835222	6559	0	0	5869	1.11757	3787.69	1	2
6560	6560	14899	8339	0.83535	6560	0	0	5870	1.11755	3788.26	1	2
6561	6561	14902	8341	0.835477	6561	0	0	5871	1.11753	3788.85	1	2
6562	6562	14903	8341	0.835604	6562	0	0	5872	1.11751	3789.48	1	2
6563	6563	14906	8343	0.835732	6563	0	0	5873	1.11749	3790.04	1	2
6564	6564	14916	8352	0.835859	6564	0	0	5875	1.11728	3790.28	1	2
6565	6565	14927	8362	0.835986	6565	0	0	5876	1.11726	3790.89	1	2
6566	6566	14928	8362	0.836114	6566	0	0	5877	1.11724	3791.48	1	2
6567	6567	14930	8363	0.836241	6567	0	0	5878	1.11722	3792.07	1	2
6568	6568	14931	8363	0.836368	6568	0	0	5879	1.1172	3792.69	1	2
6569	6569	14935	8366	0.836496	6569	0	0	5880	1.11718	3793.25	1	2
6570	6570	14942	8372	0.836623	6570	0	0	5881	1.11716	3793.81	1	2
6571	6571	14958	8387	0.83675	6571	0	0	5882	1.11714	3794.38	1	2
6572	6572	14966	8394	0.836878	6572	0	0	5883	1.11712	3795.03	1	2
6573	6573	14981	8408	0.837005	6573	0	0	5885	1.11691	3795.39	1	2
6574	6574	14996	8422	0.837132	6574	0	0	5886	1.11689	3795.95	1	2
6575	6575	15000	8425	0.83726	6575	0	0	5887	1.11687	3796.5	1	2
6576	6576	15006	8430	0.837387	6576	0	0	5888	1.11685	3797.06	1	2
6577	6577	15010	8433	0.837514	6577	0	0	5888	1.11702	3797.88	1	2
6578	6578	15019	8441	0.837642	6578	0	0	5889	1.117	3798.46	1	2
6579	6579	15020	8441	0.837769	6579	0	0	5890	1.11698	3799.04	1	2
6580	6580	15026	8446	0.837896	6580	0	0	5891	1.11696	3799.65	1	2
6581	6581	15029	8448	0.838024	6581	0	0	5892	1.11694	3800.22	1	2
6582	6582	15032	8450	0.838151	6582	0	0	5893	1.11692	3800.83	1	2
6583	6583	15035	8452	0.838278	6583	0	0	5894	1.1169	3801.44	1	2
6584	6584	15039	8455	0.838406	6584	0	0	5895	1.11688	3802.04	1	2
6585	6585	15045	8460	0.838533	6585	0	0	5896	1.11686	3802.6	1	2
6586	6586	15046	8460	0.83866	6586	0	0	5897	1.11684	3803.21	1	2
6587	6587	15063	8476	0.838788	6587	0	0	5898	1.11682	3803.77	1	2
6588	6588	15067	8479	0.838915	6588	0	0	5899	1.1168	3804.31	1	2
6589	6589	15068	8479	0.839042	6589	0	0	5900	1.11678	3804.89	1	2
6590	6590	15082	8492	0.83917	6590	0	0	5901	1.11676	3805.44	1	2
6591	6591	15085	8494	0.839297	6591	0	0	5902	1.11674	3806.08	1	2
6592	6592	15087	8495	0.839424	6592	0	0	5902	1.11691	3806.58	1	2
6593	6593	15099	8506	0.839552	6593	0	0	5903	1.11689	3807.14	1	2
6594	6594	15103	8509	0.839679	6594	0	0	5904	1.11687	3807.69	1	2
6595	6595	15104	8509	0.839806	6595	0	0	5905	1.11685	3808.31	1	2
6596	6596	15108	8512	0.839934	6596	0	0	5906	1.11683	3808.87	1	2
6597	6597	15132	8535	0.840061	6597	0	0	5907	1.11681	3809.41	1	2
6598	6598	15162	8564	0.840188	6598	0	0	5908	1.11679	3810.03	1	2
6599	6599	15168	8569	0.840316	6599	0	0	5909	1.11677	3810.58	1	2
6600	6600	15184	8584	0.840443	6600	0	0	5910	1.11675	3811.13	1	2
6601	6601	15187	8586	0.840571	6601	0	0	5911	1.11673	3811.68	1	2
6602	6602	15199	8597	0.840698	6602	0	0	5912	1.11671	3812.23	1	2
6603	6603	15213	8610	0.840825	6603	0	0	5913	1.11669	3812.79	1	2
6604	6604	15215	8611	0.840953	6604	0	0	5914	1.11667	3813.35	1	2
6605	6605	15219	8614	0.84108	6605	0	0	5915	1.11665	3813.89	1	2
6606	6606	15221	8615	0.841207	6606	0	0	5916	1.11663	3814.44	1	2
6607	6607	15225	8618	0.841335	6607	0	0	5917	1.11661	3815.05	1	2
6608	6608	15227	8619	0.841462	6608	0	0	5918	1.11659	3815.64	1	2
6609	6609	15232	8623	0.841589	6609	0	0	5919	1.11657	3816.2	1	2
6610	6610	15236	8626	0.841717	6610	0	0	5920	1.11655	3816.84	1	2
6611	6611	15237	8626	0.841844	6611	0	0	5920	1.11672	3817.15	1	2
6612	6612	15252	8640	0.841971	6612	0	0	5921	1.1167	3817.75	1	2
6613	6613	15253	8640	0.842099	6613	0	0	5922	1.11668	3818.39	1	2
6614	6614	15270	8656	0.842226	6614	0	0	5923	1.11666	3818.94	1	2
6615	6615	15274	8659	0.842353	6615	0	0	5924	1.11664	3819.51	1	2
6616	6616	15292	8676	0.842481	6616	0	0	5925	1.11662	3820.05	1	2
6617	6617	15308	8691	0.842608	6617	0	0	5926	1.1166	3820.6	1	2
6618	6618	15312	8694	0.842735	6618	0	0	5927	1.11659	3821.16	1	2
6619	6619	15317	8698	0.842863	6619	0	0	5928	1.11657	3821.73	1	2
6620	6620	15318	8698	0.84299	6620	0	0	5929	1.11655	3822.28	1	2
6621	6621	15321	8700	0.843117	6621	0	0	5930	1.11653	3822.88	1	2
6622	6622	15324	8702	0.843245	6622	0	0	5930	1.11669	3823.22	1	2
6623	6623	15326	8703	0.843372	6623	0	0	5931	1.11668	3823.76	1	2
6624	6624	15344	8720	0.843499	6624	0	0	5932	1.11666	3824.31	1	2
6625	6625	15356	8731	0.843627	6625	0	0	5933	1.11664	3824.92	1	2
6626	6626	15359	8733	0.843754	6626	0	0	5934	1.11662	3825.47	1	2
6627	6627	15367	8740	0.843881	6627	0	0	5935	1.1166	3826.01	1	2
6628	6628	15372	8744	0.844009	6628	0	0	5936	1.11658	3826.56	1	2
6629	6629	15373	8744	0.844136	6629	0	0	5937	1.11656	3827.13	1	2
6630	6630	15380	8750	0.844263	6630	0	0	5938	1.11654	3827.72	1	2
6631	6631	15388	8757	0.844391	6631	0	0	5939	1.11652	3828.27	1	2
6632	6632	15393	8761	0.844518	6632	0	0	5940	1.1165	3828.85	1	2
6633	6633	15398	8765	0.844645	6633	0	0	5941	1.11648	3829.48	1	2
6634	6634	15406	8772	0.844773	6634	0	0	5941	1.11665	3829.63	1	2
6635	6635	15407	8772	0.8449	6635	0	0	5942	1.11663	3830.18	1	2
6636	6636	15414	8778	0.845027	6636	0	0	5943	1.11661	3830.73	1	2
6637	6637	15427	8790	0.845155	6637	0	0	5944	1.11659	3831.37	1	2
6638	6638	15453	8815	0.845282	6638	0	0	5945	1.11657	3831.98	1	2
6639	6639	15457	8818	0.845409	6639	0	0	5946	1.11655	3832.53	1	2
6640	6640	15460	8820	0.845537	6640	0	0	5947	1.11653	3833.07	1	2
6641	6641	15465	8824	0.845664	6641	0	0	5948	1.11651	3833.68	1	2
6642	6642	15474	8832	0.845791	6642	0	0	5949	1.11649	3834.22	1	2
6643	6643	15476	8833	0.845919	6643	0	0	5950	1.11647	3834.86	1	2
6644	6644	15488	8844	0.846046	6644	0	0	5951	1.11645	3835.4	1	2
6645	6645	15491	8846	0.846173	6645	0	0	5952	1.11643	3835.94	1	2
6646	6646	15505	8859	0.846301	6646	0	0	5954	1.11622	3836.44	1	2
6647	6647	15506	8859	0.846428	6647	0	0	5955	1.1162	3837.03	1	2
6648	6648	15507	8859	0.846555	6648	0	0	5956	1.11619	3837.58	1	2
6649	6649	15508	8859	0.846683	6649	0	0	5957	1.11617	3838.12	1	2
6650	6650	15511	8861	0.84681	6650	0	0	5958	1.11615	3838.72	1	2
6651	6651	15512	8861	0.846937	6651	0	0	5959	1.11613	3839.27	1	2
6652	6652	15515	8863	0.847065	6652	0	0	5959	1.11629	3840.1	1	2
6653	6653	15521	8868	0.847192	6653	0	0	5960	1.11628	3840.69	1	2
6654	6654	15527	8873	0.847319	6654	0	0	5961	1.11626	3841.24	1	2
6655	6655	15531	8876	0.847447	6655	0	0	5961	1.11642	3842.09	1	2
6656	6656	15544	8888	0.847574	6656	0	0	5962	1.1164	3842.7	1	2
6657	6657	15548	8891	0.847701	6657	0	0	5963	1.11638	3843.26	1	2
6658	6658	15565	8907	0.847829	6658	0	0	5964	1.11636	3843.83	1	2
6659	6659	15575	8916	0.847956	6659	0	0	5964	1.11653	3844.57	1	2
6660	6660	15583	8923	0.848084	6660	0	0	5965	1.11651	3845.12	1	2
6661	6661	15605	8944	0.848211	6661	0	0	5966	1.11649	3845.67	1	2
6662	6662	15611	8949	0.848338	6662	0	0	5967	1.11647	3846.24	1	2
6663	6663	15617	8954	0.848466	6663	0	0	5968	1.11645	3846.81	1	2
6664	6664	15620	8956	0.848593	6664	0	0	5969	1.11643	3847.36	1	2
6665	6665	15621	8956	0.84872	6665	0	0	5970	1.11642	3847.91	1	2
6666	6666	15649	8983	0.848848	6666	0	0	5971	1.1164	3848.48	1	2
6667	6667	15653	8986	0.848975	6667	0	0	5972	1.11638	3849.08	1	2
6668	6668	15656	8988	0.849102	6668	0	0	5973	1.11636	3849.63	1	2
6669	6669	15657	8988	0.84923	6669	0	0	5974	1.11634	3850.25	1	2
6670	6670	15661	8991	0.849357	6670	0	0	5975	1.11632	3850.86	1	2
6671	6671	15665	8994	0.849484	6671	0	0	5976	1.1163	3851.49	1	2
6672	6672	15668	8996	0.849612	6672	0	0	5977	1.11628	3852.09	1	2
6673	6673	15669	8996	0.849739	6673	0	0	5978	1.11626	3852.65	1	2
6674	6674	15671	8997	0.849866	6674	0	0	5979	1.11624	3853.26	1	2
6675	6675	15672	8997	0.849994	6675	0	0	5980	1.11622	3853.84	1	2
6676	6676	15679	9003	0.850121	6676	0	0	5981	1.1162	3854.4	1	2
6677	6677	15682	9005	0.850248	6677	0	0	5982	1.11618	3854.99	1	2
6678	6678	15683	9005	0.850376	6678	0	0	5983	1.11616	3855.53	1	2
6679	6679	15686	9007	0.850503	6679	0	0	5984	1.11614	3856.1	1	2
6680	6680	15708	9028	0.85063	6680	0	0	5985	1.11612	3856.64	1	2
6681	6681	15712	9031	0.850758	6681	0	0	5986	1.1161	3857.28	1	2
6682	6682	15716	9034	0.850885	6682	0	0	5987	1.11608	3857.9	1	2
6683	6683	15722	9039	0.851012	6683	0	0	5988	1.11607	3858.46	1	2
6684	6684	15743	9059	0.85114	6684	0	0	5989	1.11605	3859	1	2
6685	6685	15751	9066	0.851267	6685	0	0	5990	1.11603	3859.61	1	2
6686	6686	15765	9079	0.851394	6686	0	0	5991	1.11601	3860.16	1	2
6687	6687	15777	9090	0.851522	6687	0	0	5991	1.11617	3860.88	1	2
6688	6688	15778	9090	0.851649	6688	0	0	5992	1.11615	3861.49	1	2
6689	6689	15789	9100	0.851776	6689	0	0	5993	1.11614	3862.06	1	2
6690	6690	15812	9122	0.851904	6690	0	0	5994	1.11612	3862.63	1	2
6691	6691	15816	9125	0.852031	6691	0	0	5995	1.1161	3863.23	1	2
6692	6692	15831	9139	0.852158	6692	0	0	5996	1.11608	3863.81	1	2
6693	6693	15835	9142	0.852286	6693	0	0	5997	1.11606	3864.36	1	2
6694	6694	15839	9145	0.852413	6694	0	0	5998	1.11604	3864.95	1	2
6695	6695	15871	9176	0.85254	6695	0	0	5999	1.11602	3865.55	1	2
6696	6696	15874	9178	0.852668	6696	0	0	6000	1.116	3866.1	1	2
6697	6697	15888	9191	0.852795	6697	0	0	6001	1.11598	3866.64	1	2
6698	6698	15894	9196	0.852922	6698	0	0	6002	1.11596	3867.19	1	2
6699	6699	15896	9197	0.85305	6699	0	0	6003	1.11594	3867.73	1	2
6700	6700	15897	9197	0.853177	6700	0	0	6004	1.11592	3868.34	1	2
6701	6701	15916	9215	0.853304	6701	0	0	6005	1.1159	3868.88	1	2
6702	6702	15917	9215	0.853432	6702	0	0	6006	1.11588	3869.5	1	2
6703	6703	15950	9247	0.853559	6703	0	0	6007	1.11586	3870.14	1	2
6704	6704	15956	9252	0.853687	6704	0	0	6008	1.11585	3870.68	1	2
6705	6705	15964	9259	0.853814	6705	0	0	6009	1.11583	3871.24	1	2
6706	6706	15975	9269	0.853941	6706	0	0	6010	1.11581	3871.78	1	2
6707	6707	15985	9278	0.854069	6707	0	0	6011	1.11579	3872.33	1	2
6708	6708	15987	9279	0.854196	6708	0	0	6011	1.11595	3872.44	1	2
6709	6709	16004	9295	0.854323	6709	0	0	6012	1.11593	3873.03	1	2
6710	6710	16009	9299	0.854451	6710	0	0	6013	1.11592	3873.64	1	2
6711	6711	16013	9302	0.854578	6711	0	0	6014	1.1159	3874.26	1	2
6712	6712	16015	9303	0.854705	6712	0	0	6014	1.11606	3874.93	1	2
6713	6713	16016	9303	0.854833	6713	0	0	6015	1.11604	3875.48	1	2
6714	6714	16023	9309	0.85496	6714	0	0	6016	1.11602	3876.1	1	2
6715	6715	16027	9312	0.855087	6715	0	0	6017	1.116	3876.65	1	2
6716	6716	16029	9313	0.855215	6716	0	0	6017	1.11617	3877.32	1	2
6717	6717	16044	9327	0.855342	6717	0	0	6018	1.11615	3877.93	1	2
6718	6718	16057	9339	0.855469	6718	0	0	6019	1.11613	3878.48	1	2
6719	6719	16059	9340	0.855597	6719	0	0	6019	1.1163	3879.33	1	2
6720	6720	16060	9340	0.855724	6720	0	0	6020	1.11628	3879.94	1	2
6721	6721	16063	9342	0.855851	6721	0	0	6021	1.11626	3880.51	1	2
6722	6722	16066	9344	0.855979	6722	0	0	6023	1.11606	3881.16	1	2
6723	6723	16068	9345	0.856106	6723	0	0	6024	1.11604	3881.78	1	2
6724	6724	16072	9348	0.856233	6724	0	0	6025	1.11602	3882.33	1	2
6725	6725	16092	9367	0.856361	6725	0	0	6025	1.11618	3883.07	1	2
6726	6726	16119	9393	0.856488	6726	0	0	6026	1.11616	3883.62	1	2
6727	6727	16128	9401	0.856615	6727	0	0	6027	1.11614	3884.18	1	2
6728	6728	16137	9409	0.856743	6728	0	0	6028	1.11612	3884.73	1	2
6729	6729	16138	9409	0.85687	6729	0	0	6029	1.11611	3885.27	1	2
6730	6730	16142	9412	0.856997	6730	0	0	6030	1.11609	3885.85	1	2
6731	6731	16143	9412	0.857125	6731	0	0	6031	1.11607	3886.46	1	2
6732	6732	16148	9416	0.857252	6732	0	0	6032	1.11605	3887.02	1	2
6733	6733	16155	9422	0.857379	6733	0	0	6032	1.11621	3887.61	1	2
6734	6734	16165	9431	0.857507	6734	0	0	6033	1.11619	3888.23	1	2
6735	6735	16166	9431	0.857634	6735	0	0	6034	1.11618	3888.82	1	2
6736	6736	16187	9451	0.857761	6736	0	0	6035	1.11616	3889.39	1	2
6737	6737	16188	9451	0.857889	6737	0	0	6036	1.11614	3889.93	1	2
6738	6738	16194	9456	0.858016	6738	0	0	6037	1.11612	3890.49	1	2
6739	6739	16197	9458	0.858143	6739	0	0	6038	1.1161	3891.04	1	2
6740	6740	16209	9469	0.858271	6740	0	0	6039	1.11608	3891.6	1	2
6741	6741	16214	9473	0.858398	6741	0	0	6040	1.11606	3892.19	1	2
6742	6742	16222	9480	0.858525	6742	0	0	6041	1.11604	3892.8	1	2
6743	6743	16224	9481	0.858653	6743	0	0	6041	1.11621	3893.48	1	2
6744	6744	16231	9487	0.85878	6744	0	0	6042	1.11619	3894.02	1	2
6745	6745	16232	9487	0.858907	6745	0	0	6043	1.11617	3894.64	1	2
6746	6746	16233	9487	0.859035	6746	0	0	6044	1.11615	3895.24	1	2
6747	6747	16235	9488	0.859162	6747	0	0	6045	1.11613	3895.81	1	2
6748	6748	16236	9488	0.859289	6748	0	0	6047	1.11593	3896.61	1	2
6749	6749	16270	9521	0.859417	6749	0	0	6048	1.11591	3897.23	1	2
6750	6750	16274	9524	0.859544	6750	0	0	6049	1.11589	3897.78	1	2
6751	6751	16288	9537	0.859671	6751	0	0	6050	1.11587	3898.4	1	2
6752	6752	16305	9553	0.859799	6752	0	0	6050	1.11603	3899.17	1	2
6753	6753	16316	9563	0.859926	6753	0	0	6051	1.11601	3899.77	1	2
6754	6754	16321	9567	0.860053	6754	0	0	6052	1.11599	3900.36	1	2
6755	6755	16326	9571	0.860181	6755	0	0	6053	1.11598	3900.91	1	2
6756	6756	16335	9579	0.860308	6756	0	0	6054	1.11596	3901.47	1	2
6757	6757	16340	9583	0.860435	6757	0	0	6055	1.11594	3902.11	1	2
6758	6758	16341	9583	0.860563	6758	0	0	6056	1.11592	3902.66	1	2
6759	6759	16342	9583	0.86069	6759	0	0	6056	1.11608	3903.5	1	2
6760	6760	16349	9589	0.860818	6760	0	0	6057	1.11606	3904.06	1	2
6761	6761	16350	9589	0.860945	6761	0	0	6058	1.11604	3904.68	1	2
6762	6762	16356	9594	0.861072	6762	0	0	6059	1.11603	3905.25	1	2
6763	6763	16363	9600	0.8612	6763	0	0	6060	1.11601	3905.79	1	2
6764	6764	16366	9602	0.861327	6764	0	0	6061	1.11599	3906.36	1	2
6765	6765	16368	9603	0.861454	6765	0	0	6061	1.11615	3906.55	1	2
6766	6766	16370	9604	0.861582	6766	0	0	6062	1.11613	3907.15	1	2
6767	6767	16374	9607	0.861709	6767	0	0	6063	1.11611	3907.75	1	2
6768	6768	16380	9612	0.861836	6768	0	0	6064	1.11609	3908.34	1	2
6769	6769	16388	9619	0.861964	6769	0	0	6065	1.11608	3908.91	1	2
6770	6770	16389	9619	0.862091	6770	0	0	6066	1.11606	3909.49	1	2
6771	6771	16390	9619	0.862218	6771	0	0	6067	1.11604	3910.11	1	2
6772	6772	16393	9621	0.862346	6772	0	0	6068	1.11602	3910.7	1	2
6773	6773	16397	9624	0.862473	6773	0	0	6069	1.116	3911.27	1	2
6774	6774	16398	9624	0.8626	6774	0	0	6070	1.11598	3911.83	1	2
6775	6775	16400	9625	0.862728	6775	0	0	6070	1.11615	3912.25	1	2
6776	6776	16409	9633	0.862855	6776	0	0	6070	1.11631	3913.12	1	2
6777	6777	16427	9650	0.862982	6777	0	0	6071	1.11629	3913.68	1	2
6778	6778	16437	9659	0.86311	6778	0	0	6072	1.11627	3914.27	1	2
6779	6779	16439	9660	0.863237	6779	0	0	6072	1.11644	3914.5	1	2
6780	6780	16452	9672	0.863364	6780	0	0	6073	1.11642	3915.05	1	2
6781	6781	16453	9672	0.863492	6781	0	0	6074	1.1164	3915.65	1	2
6782	6782	16456	9674	0.863619	6782	0	0	6075	1.11638	3916.2	1	2
6783	6783	16467	9684	0.863746	6783	0	0	6076	1.11636	3916.85	1	2
6784	6784	16468	9684	0.863874	6784	0	0	6077	1.11634	3917.41	1	2
6785	6785	16480	9695	0.864001	6785	0	0	6078	1.11632	3917.96	1	2
