n	ops	comparisons	operations	collisions	comps_per_op	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
1050	1050	1195	1050	145	1.1381	0.206571	1050	0	0	1006	1.04374	606.561	1	2
1051	1051	1199	1051	148	1.14082	0.206768	1051	0	0	1007	1.04369	607.131	1	2
1052	1052	1200	1052	148	1.14068	0.206964	1052	0	0	1008	1.04365	607.72	1	2
1053	1053	1201	1053	148	1.14055	0.207161	1053	0	0	1009	1.04361	608.308	1	2
1054	1054	1203	1054	149	1.14137	0.207358	1054	0	0	1009	1.0446	608.919	1	2
1055	1055	1204	1055	149	1.14123	0.207555	1055	0	0	1010	1.04455	609.508	1	2
1056	1056	1206	1056	150	1.14205	0.207751	1056	0	0	1011	1.04451	610.073	1	2
1057	1057	1207	1057	150	1.14191	0.207948	1057	0	0	1012	1.04447	610.651	1	2
1058	1058	1208	1058	150	1.14178	0.208145	1058	0	0	1013	1.04442	611.253	1	2
1059	1059	1209	1059	150	1.14164	0.208342	1059	0	0	1014	1.04438	611.82	1	2
1060	1060	1212	1060	152	1.1434	0.208538	1060	0	0	1014	1.04536	612.234	1	2
1061	1061	1213	1061	152	1.14326	0.208735	1061	0	0	1015	1.04532	612.801	1	2
1062	1062	1215	1062	153	1.14407	0.208932	1062	0	0	1016	1.04528	613.37	1	2
1063	1063	1216	1063	153	1.14393	0.209128	1063	0	0	1017	1.04523	613.967	1	2
1064	1064	1217	1064	153	1.1438	0.209325	1064	0	0	1017	1.04621	614.7	1	2
1065	1065	1218	1065	153	1.14366	0.209522	1065	0	0	1018	1.04617	615.266	1	2
1066	1066	1219	1066	153	1.14353	0.209719	1066	0	0	1019	1.04612	615.832	1	2
1067	1067	1220	1067	153	1.14339	0.209915	1067	0	0	1020	1.04608	616.421	1	2
1068	1068	1221	1068	153	1.14326	0.210112	1068	0	0	1021	1.04603	616.987	1	2
1069	1069	1222	1069	153	1.14312	0.210309	1069	0	0	1022	1.04599	617.573	1	2
1070	1070	1223	1070	153	1.14299	0.210506	1070	0	0	1023	1.04594	618.158	1	2
1071	1071	1225	1071	154	1.14379	0.210702	1071	0	0	1024	1.0459	618.725	1	2
1072	1072	1227	1072	155	1.14459	0.210899	1072	0	0	1025	1.04585	619.322	1	2
1073	1073	1228	1073	155	1.14445	0.211096	1073	0	0	1027	1.04479	620.343	1	2
1074	1074	1229	1074	155	1.14432	0.211293	1074	0	0	1028	1.04475	620.909	1	2
1075	1075	1230	1075	155	1.14419	0.211489	1075	0	0	1030	1.04369	621.682	1	2
1076	1076	1231	1076	155	1.14405	0.211686	1076	0	0	1031	1.04365	622.282	1	2
1077	1077	1233	1077	156	1.14485	0.211883	1077	0	0	1033	1.04259	622.998	1	2
1078	1078	1234	1078	156	1.14471	0.212079	1078	0	0	1035	1.04155	623.469	1	2
1079	1079	1235	1079	156	1.14458	0.212276	1079	0	0	1035	1.04251	624.306	1	2
1080	1080	1236	1080	156	1.14444	0.212473	1080	0	0	1036	1.04247	624.878	1	2
1081	1081	1237	1081	156	1.14431	0.21267	1081	0	0	1036	1.04344	625.046	1	2
1082	1082	1238	1082	156	1.14418	0.212866	1082	0	0	1036	1.0444	625.593	1	2
1083	1083	1239	1083	156	1.14404	0.213063	1083	0	0	1037	1.04436	626.167	1	2
1084	1084	1240	1084	156	1.14391	0.21326	1084	0	0	1039	1.04331	626.559	1	2
1085	1085	1241	1085	156	1.14378	0.213457	1085	0	0	1040	1.04327	627.125	1	2
1086	1086	1242	1086	156	1.14365	0.213653	1086	0	0	1042	1.04223	628.142	1	2
1087	1087	1243	1087	156	1.14351	0.21385	1087	0	0	1042	1.04319	628.281	1	2
1088	1088	1244	1088	156	1.14338	0.214047	1088	0	0	1043	1.04314	628.868	1	2
1089	1089	1245	1089	156	1.14325	0.214244	1089	0	0	1044	1.0431	629.453	1	2
1090	1090	1246	1090	156	1.14312	0.21444	1090	0	0	1044	1.04406	630.291	1	2
1091	1091	1248	1091	157	1.1439	0.214637	1091	0	0	1044	1.04502	631.144	1	2
1092	1092	1249	1092	157	1.14377	0.214834	1092	0	0	1046	1.04398	631.422	1	2
1093	1093	1250	1093	157	1.14364	0.21503	1093	0	0	1047	1.04394	632.01	1	2
1094	1094	1251	1094	157	1.14351	0.215227	1094	0	0	1048	1.04389	632.581	1	2
1095	1095	1252	1095	157	1.14338	0.215424	1095	0	0	1049	1.04385	633.169	1	2
1096	1096	1253	1096	157	1.14325	0.215621	1096	0	0	1050	1.04381	633.752	1	2
1097	1097	1254	1097	157	1.14312	0.215817	1097	0	0	1051	1.04377	634.32	1	2
1098	1098	1255	1098	157	1.14299	0.216014	1098	0	0	1051	1.04472	634.777	1	2
1099	1099	1257	1099	158	1.14377	0.216211	1099	0	0	1052	1.04468	635.376	1	2
1100	1100	1259	1100	159	1.14455	0.216408	1100	0	0	1053	1.04463	635.975	1	2
1101	1101	1260	1101	159	1.14441	0.216604	1101	0	0	1053	1.04558	636.142	1	2
1102	1102	1261	1102	159	1.14428	0.216801	1102	0	0	1055	1.04455	636.508	1	2
1103	1103	1263	1103	160	1.14506	0.216998	1103	0	0	1056	1.04451	637.075	1	2
1104	1104	1266	1104	162	1.14674	0.217195	1104	0	0	1056	1.04545	637.177	1	2
1105	1105	1267	1105	162	1.14661	0.217391	1105	0	0	1057	1.04541	637.741	1	2
1106	1106	1268	1106	162	1.14647	0.217588	1106	0	0	1058	1.04537	638.308	1	2
1107	1107	1269	1107	162	1.14634	0.217785	1107	0	0	1058	1.04631	639.162	1	2
1108	1108	1270	1108	162	1.14621	0.217982	1108	0	0	1059	1.04627	639.73	1	2
1109	1109	1271	1109	162	1.14608	0.218178	1109	0	0	1060	1.04623	640.298	1	2
1110	1110	1272	1110	162	1.14595	0.218375	1110	0	0	1061	1.04618	640.868	1	2
1111	1111	1273	1111	162	1.14581	0.218572	1111	0	0	1061	1.04713	641.407	1	2
1112	1112	1274	1112	162	1.14568	0.218768	1112	0	0	1062	1.04708	641.983	1	2
1113	1113	1275	1113	162	1.14555	0.218965	1113	0	0	1062	1.04802	642.627	1	2
1114	1114	1276	1114	162	1.14542	0.219162	1114	0	0	1063	1.04798	643.215	1	2
1115	1115	1277	1115	162	1.14529	0.219359	1115	0	0	1064	1.04793	643.792	1	2
1116	1116	1278	1116	162	1.14516	0.219555	1116	0	0	1066	1.0469	644.195	1	2
1117	1117	1280	1117	163	1.14593	0.219752	1117	0	0	1066	1.04784	645.008	1	2
1118	1118	1281	1118	163	1.1458	0.219949	1118	0	0	1067	1.0478	645.575	1	2
1119	1119	1283	1119	164	1.14656	0.220146	1119	0	0	1068	1.04775	646.14	1	2
1120	1120	1285	1120	165	1.14732	0.220342	1120	0	0	1069	1.04771	646.708	1	2
1121	1121	1286	1121	165	1.14719	0.220539	1121	0	0	1070	1.04766	647.276	1	2
1122	1122	1288	1122	166	1.14795	0.220736	1122	0	0	1070	1.0486	647.89	1	2
1123	1123	1289	1123	166	1.14782	0.220933	1123	0	0	1071	1.04855	648.484	1	2
1124	1124	1290	1124	166	1.14769	0.221129	1124	0	0	1072	1.04851	649.047	1	2
1125	1125	1291	1125	166	1.14756	0.221326	1125	0	0	1073	1.04846	649.618	1	2
1126	1126	1293	1126	167	1.14831	0.221523	1126	0	0	1073	1.04939	649.925	1	2
1127	1127	1295	1127	168	1.14907	0.221719	1127	0	0	1075	1.04837	650.951	1	2
1128	1128	1296	1128	168	1.14894	0.221916	1128	0	0	1076	1.04833	651.525	1	2
1129	1129	1297	1129	168	1.1488	0.222113	1129	0	0	1077	1.04828	652.093	1	2
1130	1130	1298	1130	168	1.14867	0.22231	1130	0	0	1078	1.04824	652.66	1	2
1131	1131	1299	1131	168	1.14854	0.222506	1131	0	0	1079	1.04819	653.234	1	2
1132	1132	1300	1132	168	1.14841	0.222703	1132	0	0	1080	1.04815	653.826	1	2
1133	1133	1302	1133	169	1.14916	0.2229	1133	0	0	1080	1.04907	654.434	1	2
1134	1134	1303	1134	169	1.14903	0.223097	1134	0	0	1081	1.04903	654.997	1	2
1135	1135	1304	1135	169	1.1489	0.223293	1135	0	0	1082	1.04898	655.574	1	2
1136	1136	1305	1136	169	1.14877	0.22349	1136	0	0	1083	1.04894	656.152	1	2
1137	1137	1306	1137	169	1.14864	0.223687	1137	0	0	1084	1.04889	656.738	1	2
1138	1138	1307	1138	169	1.14851	0.223884	1138	0	0	1085	1.04885	657.303	1	2
1139	1139	1308	1139	169	1.14838	0.22408	1139	0	0	1086	1.0488	657.867	1	2
1140	1140	1309	1140	169	1.14825	0.224277	1140	0	0	1086	1.04972	658.635	1	2
1141	1141	1310	1141	169	1.14812	0.224474	1141	0	0	1087	1.04968	659.223	1	2
1142	1142	1311	1142	169	1.14799	0.22467	1142	0	0	1088	1.04963	659.806	1	2
1143	1143	1312	1143	169	1.14786	0.224867	1143	0	0	1089	1.04959	660.369	1	2
1144	1144	1313	1144	169	1.14773	0.225064	1144	0	0	1090	1.04954	660.936	1	2
1145	1145	1314	1145	169	1.1476	0.225261	1145	0	0	1091	1.0495	661.502	1	2
1146	1146	1315	1146	169	1.14747	0.225457	1146	0	0	1092	1.04945	662.07	1	2
1147	1147	1319	1147	172	1.14996	0.225654	1147	0	0	1093	1.04941	662.639	1	2
1148	1148	1320	1148	172	1.14983	0.225851	1148	0	0	1094	1.04936	663.226	1	2
1149	1149	1321	1149	172	1.1497	0.226048	1149	0	0	1095	1.04932	663.794	1	2
1150	1150	1323	1150	173	1.15043	0.226244	1150	0	0	1095	1.05023	664.615	1	2
1151	1151	1324	1151	173	1.1503	0.226441	1151	0	0	1096	1.05018	665.178	1	2
1152	1152	1325	1152	173	1.15017	0.226638	1152	0	0	1097	1.05014	665.766	1	2
1153	1153	1326	1153	173	1.15004	0.226835	1153	0	0	1098	1.05009	666.33	1	2
1154	1154	1327	1154	173	1.14991	0.227031	1154	0	0	1099	1.05005	666.925	1	2
1155	1155	1328	1155	173	1.14978	0.227228	1155	0	0	1100	1.05	667.492	1	2
1156	1156	1329	1156	173	1.14965	0.227425	1156	0	0	1101	1.04995	668.078	1	2
1157	1157	1330	1157	173	1.14952	0.227621	1157	0	0	1102	1.04991	668.646	1	2
1158	1158	1331	1158	173	1.1494	0.227818	1158	0	0	1103	1.04986	669.218	1	2
1159	1159	1332	1159	173	1.14927	0.228015	1159	0	0	1104	1.04982	669.785	1	2
1160	1160	1333	1160	173	1.14914	0.228212	1160	0	0	1104	1.05072	669.945	1	2
1161	1161	1334	1161	173	1.14901	0.228408	1161	0	0	1105	1.05068	670.51	1	2
1162	1162	1335	1162	173	1.14888	0.228605	1162	0	0	1106	1.05063	671.076	1	2
1163	1163	1337	1163	174	1.14961	0.228802	1163	0	0	1106	1.05154	671.941	1	2
1164	1164	1338	1164	174	1.14948	0.228999	1164	0	0	1107	1.05149	672.547	1	2
1165	1165	1339	1165	174	1.14936	0.229195	1165	0	0	1107	1.05239	673.195	1	2
1166	1166	1342	1166	176	1.15094	0.229392	1166	0	0	1108	1.05235	673.794	1	2
1167	1167	1345	1167	178	1.15253	0.229589	1167	0	0	1109	1.0523	674.387	1	2
1168	1168	1346	1168	178	1.1524	0.229786	1168	0	0	1110	1.05225	674.982	1	2
1169	1169	1347	1169	178	1.15227	0.229982	1169	0	0	1111	1.05221	675.551	1	2
1170	1170	1348	1170	178	1.15214	0.230179	1170	0	0	1112	1.05216	676.118	1	2
1171	1171	1349	1171	178	1.15201	0.230376	1171	0	0	1113	1.05211	676.686	1	2
1172	1172	1350	1172	178	1.15188	0.230572	1172	0	0	1115	1.05112	677.171	1	2
1173	1173	1351	1173	178	1.15175	0.230769	1173	0	0	1116	1.05108	677.758	1	2
1174	1174	1352	1174	178	1.15162	0.230966	1174	0	0	1118	1.05009	678.524	1	2
1175	1175	1353	1175	178	1.15149	0.231163	1175	0	0	1119	1.05004	679.113	1	2
1176	1176	1355	1176	179	1.15221	0.231359	1176	0	0	1119	1.05094	679.927	1	2
1177	1177	1356	1177	179	1.15208	0.231556	1177	0	0	1119	1.05183	679.986	1	2
1178	1178	1357	1178	179	1.15195	0.231753	1178	0	0	1120	1.05179	680.554	1	2
1179	1179	1359	1179	180	1.15267	0.23195	1179	0	0	1121	1.05174	681.126	1	2
1180	1180	1360	1180	180	1.15254	0.232146	1180	0	0	1122	1.05169	681.694	1	2
1181	1181	1361	1181	180	1.15241	0.232343	1181	0	0	1123	1.05165	682.257	1	2
1182	1182	1362	1182	180	1.15228	0.23254	1182	0	0	1124	1.0516	682.846	1	2
1183	1183	1366	1183	183	1.15469	0.232737	1183	0	0	1125	1.05156	683.413	1	2
1184	1184	1367	1184	183	1.15456	0.232933	1184	0	0	1126	1.05151	683.977	1	2
1185	1185	1368	1185	183	1.15443	0.23313	1185	0	0	1127	1.05146	684.54	1	2
1186	1186	1369	1186	183	1.1543	0.233327	1186	0	0	1128	1.05142	685.103	1	2
1187	1187	1370	1187	183	1.15417	0.233524	1187	0	0	1128	1.0523	685.634	1	2
1188	1188	1371	1188	183	1.15404	0.23372	1188	0	0	1128	1.05319	686.31	1	2
1189	1189	1372	1189	183	1.15391	0.233917	1189	0	0	1129	1.05314	686.873	1	2
1190	1190	1374	1190	184	1.15462	0.234114	1190	0	0	1130	1.0531	687.439	1	2
1191	1191	1375	1191	184	1.15449	0.23431	1191	0	0	1131	1.05305	688.038	1	2
1192	1192	1376	1192	184	1.15436	0.234507	1192	0	0	1132	1.053	688.605	1	2
1193	1193	1377	1193	184	1.15423	0.234704	1193	0	0	1133	1.05296	689.172	1	2
1194	1194	1378	1194	184	1.1541	0.234901	1194	0	0	1134	1.05291	689.738	1	2
1195	1195	1381	1195	186	1.15565	0.235097	1195	0	0	1135	1.05286	690.327	1	2
1196	1196	1382	1196	186	1.15552	0.235294	1196	0	0	1136	1.05282	690.922	1	2
1197	1197	1383	1197	186	1.15539	0.235491	1197	0	0	1137	1.05277	691.484	1	2
1198	1198	1384	1198	186	1.15526	0.235688	1198	0	0	1137	1.05365	691.88	1	2
1199	1199	1385	1199	186	1.15513	0.235884	1199	0	0	1138	1.0536	692.476	1	2
1200	1200	1386	1200	186	1.155	0.236081	1200	0	0	1139	1.05356	693.038	1	2
1201	1201	1387	1201	186	1.15487	0.236278	1201	0	0	1140	1.05351	693.605	1	2
1202	1202	1388	1202	186	1.15474	0.236475	1202	0	0	1141	1.05346	694.189	1	2
1203	1203	1389	1203	186	1.15461	0.236671	1203	0	0	1143	1.05249	694.454	1	2
1204	1204	1390	1204	186	1.15449	0.236868	1204	0	0	1144	1.05245	695.021	1	2
1205	1205	1391	1205	186	1.15436	0.237065	1205	0	0	1145	1.0524	695.589	1	2
1206	1206	1392	1206	186	1.15423	0.237261	1206	0	0	1145	1.05328	696.315	1	2
1207	1207	1393	1207	186	1.1541	0.237458	1207	0	0	1147	1.05231	696.615	1	2
1208	1208	1394	1208	186	1.15397	0.237655	1208	0	0	1148	1.05226	697.205	1	2
1209	1209	1395	1209	186	1.15385	0.237852	1209	0	0	1149	1.05222	697.801	1	2
1210	1210	1396	1210	186	1.15372	0.238048	1210	0	0	1150	1.05217	698.379	1	2
1211	1211	1397	1211	186	1.15359	0.238245	1211	0	0	1151	1.05213	698.941	1	2
1212	1212	1398	1212	186	1.15347	0.238442	1212	0	0	1151	1.053	699.679	1	2
1213	1213	1399	1213	186	1.15334	0.238639	1213	0	0	1151	1.05387	700.538	1	2
1214	1214	1400	1214	186	1.15321	0.238835	1214	0	0	1152	1.05382	701.102	1	2
1215	1215	1401	1215	186	1.15309	0.239032	1215	0	0	1152	1.05469	701.331	1	2
1216	1216	1402	1216	186	1.15296	0.239229	1216	0	0	1153	1.05464	701.895	1	2
1217	1217	1403	1217	186	1.15283	0.239426	1217	0	0	1154	1.05459	702.463	1	2
1218	1218	1404	1218	186	1.15271	0.239622	1218	0	0	1155	1.05455	703.028	1	2
1219	1219	1405	1219	186	1.15258	0.239819	1219	0	0	1156	1.0545	703.617	1	2
1220	1220	1406	1220	186	1.15246	0.240016	1220	0	0	1158	1.05354	703.926	1	2
1221	1221	1407	1221	186	1.15233	0.240212	1221	0	0	1159	1.05349	704.489	1	2
1222	1222	1408	1222	186	1.15221	0.240409	1222	0	0	1161	1.05254	705.274	1	2
1223	1223	1412	1223	189	1.15454	0.240606	1223	0	0	1162	1.0525	705.84	1	2
1224	1224	1413	1224	189	1.15441	0.240803	1224	0	0	1163	1.05245	706.404	1	2
1225	1225	1414	1225	189	1.15429	0.240999	1225	0	0	1164	1.05241	706.971	1	2
1226	1226	1415	1226	189	1.15416	0.241196	1226	0	0	1165	1.05236	707.537	1	2
1227	1227	1416	1227	189	1.15403	0.241393	1227	0	0	1166	1.05232	708.133	1	2
1228	1228	1417	1228	189	1.15391	0.24159	1228	0	0	1167	1.05227	708.736	1	2
1229	1229	1418	1229	189	1.15378	0.241786	1229	0	0	1168	1.05223	709.325	1	2
1230	1230	1419	1230	189	1.15366	0.241983	1230	0	0	1169	1.05218	709.91	1	2
1231	1231	1420	1231	189	1.15353	0.24218	1231	0	0	1170	1.05214	710.489	1	2
1232	1232	1422	1232	190	1.15422	0.242377	1232	0	0	1171	1.05209	711.067	1	2
1233	1233	1423	1233	190	1.1541	0.242573	1233	0	0	1171	1.05295	711.398	1	2
1234	1234	1424	1234	190	1.15397	0.24277	1234	0	0	1172	1.0529	711.962	1	2
1235	1235	1425	1235	190	1.15385	0.242967	1235	0	0	1174	1.05196	712.593	1	2
1236	1236	1426	1236	190	1.15372	0.243163	1236	0	0	1176	1.05102	712.962	1	2
1237	1237	1427	1237	190	1.1536	0.24336	1237	0	0	1177	1.05098	713.525	1	2
1238	1238	1428	1238	190	1.15347	0.243557	1238	0	0	1177	1.05183	714.144	1	2
1239	1239	1429	1239	190	1.15335	0.243754	1239	0	0	1178	1.05178	714.736	1	2
1240	1240	1430	1240	190	1.15323	0.24395	1240	0	0	1179	1.05174	715.302	1	2
1241	1241	1431	1241	190	1.1531	0.244147	1241	0	0	1180	1.05169	715.895	1	2
1242	1242	1432	1242	190	1.15298	0.244344	1242	0	0	1180	1.05254	716.744	1	2
1243	1243	1433	1243	190	1.15286	0.244541	1243	0	0	1181	1.0525	717.332	1	2
1244	1244	1434	1244	190	1.15273	0.244737	1244	0	0	1182	1.05245	717.907	1	2
1245	1245	1437	1245	192	1.15422	0.244934	1245	0	0	1183	1.05241	718.47	1	2
1246	1246	1438	1246	192	1.15409	0.245131	1246	0	0	1184	1.05236	719.032	1	2
1247	1247	1439	1247	192	1.15397	0.245328	1247	0	0	1185	1.05232	719.602	1	2
1248	1248	1440	1248	192	1.15385	0.245524	1248	0	0	1186	1.05228	720.206	1	2
1249	1249	1441	1249	192	1.15372	0.245721	1249	0	0	1187	1.05223	720.794	1	2
1250	1250	1442	1250	192	1.1536	0.245918	1250	0	0	1189	1.0513	721.402	1	2
1251	1251	1443	1251	192	1.15348	0.246114	1251	0	0	1189	1.05214	721.582	1	2
1252	1252	1444	1252	192	1.15335	0.246311	1252	0	0	1190	1.0521	722.147	1	2
1253	1253	1445	1253	192	1.15323	0.246508	1253	0	0	1191	1.05206	722.742	1	2
1254	1254	1447	1254	193	1.15391	0.246705	1254	0	0	1191	1.0529	723.369	1	2
1255	1255	1449	1255	194	1.15458	0.246901	1255	0	0	1191	1.05374	723.78	1	2
1256	1256	1452	1256	196	1.15605	0.247098	1256	0	0	1192	1.05369	724.344	1	2
1257	1257	1453	1257	196	1.15593	0.247295	1257	0	0	1193	1.05365	724.906	1	2
1258	1258	1454	1258	196	1.1558	0.247492	1258	0	0	1194	1.0536	725.468	1	2
1259	1259	1455	1259	196	1.15568	0.247688	1259	0	0	1195	1.05356	726.065	1	2
1260	1260	1456	1260	196	1.15556	0.247885	1260	0	0	1196	1.05351	726.648	1	2
1261	1261	1457	1261	196	1.15543	0.248082	1261	0	0	1197	1.05347	727.24	1	2
1262	1262	1458	1262	196	1.15531	0.248279	1262	0	0	1198	1.05342	727.823	1	2
1263	1263	1459	1263	196	1.15519	0.248475	1263	0	0	1199	1.05338	728.391	1	2
1264	1264	1460	1264	196	1.15506	0.248672	1264	0	0	1200	1.05333	728.965	1	2
1265	1265	1461	1265	196	1.15494	0.248869	1265	0	0	1202	1.05241	730.038	1	2
1266	1266	1463	1266	197	1.15561	0.249066	1266	0	0	1202	1.05324	730.44	1	2
1267	1267	1467	1267	200	1.15785	0.249262	1267	0	0	1203	1.0532	731.029	1	2
1268	1268	1469	1268	201	1.15852	0.249459	1268	0	0	1204	1.05316	731.593	1	2
1269	1269	1471	1269	202	1.15918	0.249656	1269	0	0	1204	1.05399	732.313	1	2
1270	1270	1472	1270	202	1.15906	0.249852	1270	0	0	1205	1.05394	732.875	1	2
1271	1271	1473	1271	202	1.15893	0.250049	1271	0	0	1206	1.0539	733.473	1	2
1272	1272	1474	1272	202	1.15881	0.250246	1272	0	0	1206	1.05473	734.138	1	2
1273	1273	1475	1273	202	1.15868	0.250443	1273	0	0	1207	1.05468	734.717	1	2
1274	1274	1476	1274	202	1.15856	0.250639	1274	0	0	1208	1.05464	735.314	1	2
1275	1275	1477	1275	202	1.15843	0.250836	1275	0	0	1209	1.05459	735.916	1	2
1276	1276	1478	1276	202	1.15831	0.251033	1276	0	0	1210	1.05455	736.509	1	2
1277	1277	1481	1277	204	1.15975	0.25123	1277	0	0	1211	1.0545	737.07	1	2
1278	1278	1482	1278	204	1.15962	0.251426	1278	0	0	1212	1.05446	737.632	1	2
1279	1279	1483	1279	204	1.1595	0.251623	1279	0	0	1213	1.05441	738.194	1	2
1280	1280	1484	1280	204	1.15937	0.25182	1280	0	0	1214	1.05437	738.782	1	2
1281	1281	1485	1281	204	1.15925	0.252017	1281	0	0	1215	1.05432	739.369	1	2
1282	1282	1486	1282	204	1.15913	0.252213	1282	0	0	1216	1.05428	739.931	1	2
1283	1283	1487	1283	204	1.159	0.25241	1283	0	0	1217	1.05423	740.524	1	2
1284	1284	1488	1284	204	1.15888	0.252607	1284	0	0	1218	1.05419	741.092	1	2
1285	1285	1489	1285	204	1.15875	0.252803	1285	0	0	1218	1.05501	741.919	1	2
1286	1286	1490	1286	204	1.15863	0.253	1286	0	0	1219	1.05496	742.482	1	2
1287	1287	1491	1287	204	1.15851	0.253197	1287	0	0	1220	1.05492	743.045	1	2
1288	1288	1492	1288	204	1.15839	0.253394	1288	0	0	1222	1.05401	743.52	1	2
1289	1289	1493	1289	204	1.15826	0.25359	1289	0	0	1223	1.05397	744.107	1	2
1290	1290	1495	1290	205	1.15891	0.253787	1290	0	0	1223	1.05478	744.24	1	2
1291	1291	1497	1291	206	1.15957	0.253984	1291	0	0	1224	1.05474	744.806	1	2
1292	1292	1498	1292	206	1.15944	0.254181	1292	0	0	1225	1.05469	745.398	1	2
1293	1293	1499	1293	206	1.15932	0.254377	1293	0	0	1225	1.05551	746.217	1	2
1294	1294	1501	1294	207	1.15997	0.254574	1294	0	0	1227	1.0546	746.716	1	2
1295	1295	1503	1295	208	1.16062	0.254771	1295	0	0	1227	1.05542	747.578	1	2
1296	1296	1504	1296	208	1.16049	0.254968	1296	0	0	1229	1.05452	748.721	1	2
1297	1297	1506	1297	209	1.16114	0.255164	1297	0	0	1230	1.05447	749.307	1	2
1298	1298	1509	1298	211	1.16256	0.255361	1298	0	0	1231	1.05443	749.87	1	2
1299	1299	1510	1299	211	1.16243	0.255558	1299	0	0	1231	1.05524	750.426	1	2
1300	1300	1511	1300	211	1.16231	0.255754	1300	0	0	1232	1.05519	751.023	1	2
1301	1301	1512	1301	211	1.16218	0.255951	1301	0	0	1234	1.05429	751.624	1	2
1302	1302	1513	1302	211	1.16206	0.256148	1302	0	0	1235	1.05425	752.222	1	2
1303	1303	1515	1303	212	1.1627	0.256345	1303	0	0	1234	1.05592	753.246	1	2
1304	1304	1516	1304	212	1.16258	0.256541	1304	0	0	1235	1.05587	753.811	1	2
1305	1305	1517	1305	212	1.16245	0.256738	1305	0	0	1236	1.05583	754.39	1	2
1306	1306	1518	1306	212	1.16233	0.256935	1306	0	0	1237	1.05578	754.957	1	2
1307	1307	1521	1307	214	1.16373	0.257132	1307	0	0	1239	1.05488	755.227	1	2
1308	1308	1523	1308	215	1.16437	0.257328	1308	0	0	1239	1.05569	756.088	1	2
1309	1309	1524	1309	215	1.16425	0.257525	1309	0	0	1241	1.05479	757.019	1	2
1310	1310	1525	1310	215	1.16412	0.257722	1310	0	0	1242	1.05475	757.585	1	2
1311	1311	1526	1311	215	1.164	0.257919	1311	0	0	1242	1.05556	757.995	1	2
1312	1312	1527	1312	215	1.16387	0.258115	1312	0	0	1243	1.05551	758.562	1	2
1313	1313	1528	1313	215	1.16375	0.258312	1313	0	0	1244	1.05547	759.155	1	2
1314	1314	1529	1314	215	1.16362	0.258509	1314	0	0	1245	1.05542	759.752	1	2
1315	1315	1532	1315	217	1.16502	0.258705	1315	0	0	1246	1.05538	760.331	1	2
1316	1316	1533	1316	217	1.16489	0.258902	1316	0	0	1247	1.05533	760.905	1	2
1317	1317	1534	1317	217	1.16477	0.259099	1317	0	0	1248	1.05529	761.488	1	2
1318	1318	1536	1318	218	1.1654	0.259296	1318	0	0	1249	1.05524	762.075	1	2
1319	1319	1537	1319	218	1.16528	0.259492	1319	0	0	1250	1.0552	762.644	1	2
1320	1320	1538	1320	218	1.16515	0.259689	1320	0	0	1251	1.05516	763.219	1	2
1321	1321	1539	1321	218	1.16503	0.259886	1321	0	0	1252	1.05511	763.781	1	2
1322	1322	1540	1322	218	1.1649	0.260083	1322	0	0	1253	1.05507	764.387	1	2
1323	1323	1542	1323	219	1.16553	0.260279	1323	0	0	1253	1.05587	764.91	1	2
1324	1324	1543	1324	219	1.16541	0.260476	1324	0	0	1255	1.05498	765.756	1	2
1325	1325	1544	1325	219	1.16528	0.260673	1325	0	0	1256	1.05494	766.344	1	2
1326	1326	1545	1326	219	1.16516	0.26087	1326	0	0	1258	1.05405	767.383	1	2
1327	1327	1547	1327	220	1.16579	0.261066	1327	0	0	1259	1.05401	767.988	1	2
1328	1328	1548	1328	220	1.16566	0.261263	1328	0	0	1261	1.05313	768.752	1	2
1329	1329	1550	1329	221	1.16629	0.26146	1329	0	0	1262	1.05309	769.324	1	2
1330	1330	1551	1330	221	1.16617	0.261656	1330	0	0	1264	1.05222	770.472	1	2
1331	1331	1552	1331	221	1.16604	0.261853	1331	0	0	1265	1.05217	771.061	1	2
1332	1332	1553	1332	221	1.16592	0.26205	1332	0	0	1266	1.05213	771.626	1	2
1333	1333	1554	1333	221	1.16579	0.262247	1333	0	0	1267	1.05209	772.188	1	2
1334	1334	1555	1334	221	1.16567	0.262443	1334	0	0	1268	1.05205	772.752	1	2
1335	1335	1556	1335	221	1.16554	0.26264	1335	0	0	1269	1.05201	773.343	1	2
1336	1336	1557	1336	221	1.16542	0.262837	1336	0	0	1269	1.0528	773.5	1	2
1337	1337	1562	1337	225	1.16829	0.263034	1337	0	0	1270	1.05276	774.09	1	2
1338	1338	1563	1338	225	1.16816	0.26323	1338	0	0	1272	1.05189	774.36	1	2
1339	1339	1564	1339	225	1.16804	0.263427	1339	0	0	1274	1.05102	774.847	1	2
1340	1340	1565	1340	225	1.16791	0.263624	1340	0	0	1275	1.05098	775.41	1	2
1341	1341	1566	1341	225	1.16779	0.263821	1341	0	0	1276	1.05094	775.977	1	2
1342	1342	1567	1342	225	1.16766	0.264017	1342	0	0	1277	1.0509	776.54	1	2
1343	1343	1568	1343	225	1.16754	0.264214	1343	0	0	1277	1.05168	777.14	1	2
1344	1344	1569	1344	225	1.16741	0.264411	1344	0	0	1278	1.05164	777.729	1	2
1345	1345	1571	1345	226	1.16803	0.264608	1345	0	0	1278	1.05243	778.557	1	2
